Company Name,Domain,Hourly rate,Address,Main Url,Service Focus,Industry
ISL,https://isl.co/,$150-$199/hr,Washington District of Columbia ,https://99firms.com/social-media-marketing-companies/,"Website & App Design,Web & App Development,Brand Activation,Video Production,Campaign Development",social-media-marketing-companies
Clavis Social,https://www.clavis.ca/,$50-$99/hr,Toronto Ontario ,https://99firms.com/social-media-marketing-companies/,"Social Media Marketing,Social Media Strategy,Digital Marketing,Influencer Marketing",social-media-marketing-companies
Disruptive Advertising,https://www.disruptiveadvertising.com/,$100–$149/hr,Lindon Utah ,https://99firms.com/ppc-agencies/,"Pay Per Click,Social Media Marketing,Email Marketing",ppc-agencies
WebFX,https://www.webfx.com/,$100–$149/hr,Harrisburg Pennsylvania ,https://99firms.com/ppc-agencies/,"Search Engine Optimization,Pay Per Click,Digital Strategy",ppc-agencies
Directive Consulting,https://directiveconsulting.com/,$150–$199/hr,Irvine California ,https://99firms.com/ppc-agencies/,"SEO,PPC,Conversion Optimization",ppc-agencies
JumpFly,https://www.jumpfly.com/,$50–$99/hr,Elgin Illinois ,https://99firms.com/ppc-agencies/,"PPC Management,Full Service PPC Management,Facebook Ad Management",ppc-agencies
Silverback Strategies,https://www.silverbackstrategies.com/,$150-$199/hr,Alexandria Virginia ,https://99firms.com/ppc-agencies/,"Pay Per Click,SEO,Digital Strategy",ppc-agencies
Ignite Visibility,https://ignitevisibility.com/,$100-$149/hr,San Diego California ,https://99firms.com/ppc-agencies/,"SEO,PPC,CRO",ppc-agencies
WebMechanix,https://www.webmechanix.com/,$100-$149/hr,Columbia Maryland ,https://99firms.com/ppc-agencies/,"Pay Per Click,Conversion Optimization,Search Engine Optimization",ppc-agencies
Thrive Internet Marketing Agency,https://thriveagency.com/,$100-$149/hr,Arlington Texas ,https://99firms.com/ppc-agencies/,"SEO,Social Media,PPC",ppc-agencies
Digital Third Coast,https://www.digitalthirdcoast.com/,$150-$199/hr,Chicago Illinois ,https://99firms.com/ppc-agencies/,"Search Engine Optimization,Pay Per Click,Digital Strategy",ppc-agencies
Hanapin Marketing,https://www.hanapinmarketing.com/,$100-$149/hr,Bloomington Indiana ,https://99firms.com/ppc-agencies/,"Pay Per Click,Digital Strategy,Conversion Optimization",ppc-agencies
SEOINC,https://www.seoinc.com/,$150-$199/hr,Carlsbad California ,https://99firms.com/ppc-agencies/,"Pay Per Click Advertising,Search Engine Optimization,Social Media Management",ppc-agencies
PBJ Marketing,https://pbjmarketing.com/,$150-$199/hr,Washington District of Columbia ,https://99firms.com/ppc-agencies/,"PPC,SEO,Social Media Marketing",ppc-agencies
Noble Studios,https://noblestudios.com/,$150-$199/hr,Reno Nevada ,https://99firms.com/ppc-agencies/,"Pay Per Click,Search Engine Optimization,Web Development",ppc-agencies
Rocket Clicks,https://www.rocketclicks.com/,$100-$149/hr,Menomonee Falls Wisconsin ,https://99firms.com/ppc-agencies/,,ppc-agencies
AdVenture PPC,https://adventureppc.com/,$100-$149/hr,Hewlett New York ,https://99firms.com/ppc-agencies/,"Pay Per Click,Search Engine Optimization,Digital Marketing",ppc-agencies
TopSpot,https://www.topspot.com/,$100-$149/hr,Houston Texas ,https://99firms.com/ppc-agencies/,"Pay Per Click,Search Engine Optimization,Digital Strategy",ppc-agencies
SCUBE,https://www.scubemarketing.com/,$100-$149/hr,Chicago Illinois ,https://99firms.com/ppc-agencies/,,ppc-agencies
CPC Strategy,https://cpcstrategy.com/,$150-$199/hr,San Diego California ,https://99firms.com/ppc-agencies/,,ppc-agencies
Farsiight,https://farsiight.com/,$100-$149/hr,Wynnum Queensland ,https://99firms.com/ppc-agencies/,"PPC,Email Marketing,Paid Social Advertising,Landing Pages",ppc-agencies
Tower33 Digital,https://www.tower33.digital/,$100-$149/hr,Carlsbad California ,https://99firms.com/ppc-agencies/,"Pay Per Click,Search Engine Optimization,Organic Search",ppc-agencies
Blue Shift Web Services,https://blueshiftwebservices.com,$50-$99/hr,Melbourne Florida ,https://99firms.com/ppc-agencies/,"Web Design,E-commerce,SEO,PPC",ppc-agencies
Megethos Specializes,https://www.megethosdigital.com/,$100-$149/hr,Scottsdale Arizona ,https://99firms.com/ppc-agencies/,,ppc-agencies
Siva Solutions Inc.,https://www.sivasolutions.com/,$25-$49/hr,Cathedral City California ,https://99firms.com/ppc-agencies/,"SEO,Social Media Marketing,PPC",ppc-agencies
Declare Media,https://getdeclare.com/,$100-$149/hr,Salinas California ,https://99firms.com/ppc-agencies/,"PPC,SEM,Digital strategy",ppc-agencies
405 Ads,https://405ads.com/,$100-$149/hr,Los Angeles California ,https://99firms.com/ppc-agencies/,"SEO,PPC,Web Development,Social Media,Graphic Design",ppc-agencies
Ernst Media,https://ernstmedia.co/,$50-$99/hr,Tacoma Washington ,https://99firms.com/ppc-agencies/,"PPC Management,SEO,Social Media Marketing",ppc-agencies
Victorious,http://victoriousseo.com/,$150–$199/hr,San Francisco California ,https://99firms.com/seo-agencies/,"Search Engine Optimization,Keyword Research,SEO Audit",seo-agencies
SEO Brand,https://www.seobrand.com/,$100–$149/hr,Boca Raton Florida ,https://99firms.com/seo-agencies/,"Search Engine Optimization,Pay Per Click,Other Digital Marketing",seo-agencies
Big Leap,https://www.bigleap.com/,$100–$149/hr,Lehi Utah ,https://99firms.com/seo-agencies/,"Search Engine Optimization,Reputation Management,Marketing Automation",seo-agencies
Social SEO,https://www.socialseo.com/,$150–$199/hr,Englewood Colorado ,https://99firms.com/seo-agencies/,"Search Engine Optimization,Digital Strategy,Video Production",seo-agencies
Directive Consulting,https://directiveconsulting.com/,$150–$199/hr,Irvine California ,https://99firms.com/seo-agencies/,"SEO,PPC,Conversion Optimization",seo-agencies
Searchbloom,https://www.searchbloom.com/,$150–$199/hr,Draper Utah ,https://99firms.com/seo-agencies/,"Search Engine Optimization,Pay Per Click,E-Commerce SEO",seo-agencies
Ignite Visibility,https://ignitevisibility.com/,$100-$149/hr,San Diego California ,https://99firms.com/seo-agencies/,"SEO,PPC,CRO",seo-agencies
Boostability,https://www.boostability.com/,$25–$49/hr,Lehi Utah ,https://99firms.com/seo-agencies/,"Search Engine Optimization,Mobile Web Design,Local Search Marketing",seo-agencies
Higher Visibility,https://www.highervisibility.com/,$100-$149/hr,Memphis Tennessee ,https://99firms.com/seo-agencies/,"Search Engine Optimization,Social Media Marketing,Conversion Optimization",seo-agencies
Thrive Internet Marketing Agency,https://thriveagency.com/,$100-$149/hr,Arlington Texas ,https://99firms.com/seo-agencies/,"SEO,Social Media,PPC",seo-agencies
LSEO,https://lseo.com/,$100–$149/hr,Wilkes-Barre Pennsylvania ,https://99firms.com/seo-agencies/,"Search Engine Optimization,Social Media Marketing,Pay Per Click",seo-agencies
Northcutt,https://northcutt.com/,$100–$149/hr,Chicago Illinois ,https://99firms.com/seo-agencies/,"Search Engine Optimization,Digital Marketing,International SEO",seo-agencies
Tech Magnate,https://www.techmagnate.com/,$25-$49/hr,New Delhi Delhi ,https://99firms.com/seo-agencies/,"Mobile & App Marketing,SEO,Digital Marketing",seo-agencies
PBJ,https://pbjmarketing.com/seo/,$100–$149/hr,Washington District of Columbia ,https://99firms.com/seo-agencies/,"Search Engine Optimization,Pay Per Click,Social Media Advertising",seo-agencies
AlchemyLeads,https://alchemyleads.com/,$150-$199/hr,Calabasas California ,https://99firms.com/seo-agencies/,"SEO,Local SEO,Content Development,PPC Management",seo-agencies
Digital Third Coast,https://www.digitalthirdcoast.com/,$150–$199/hr,Chicago Illinois ,https://99firms.com/seo-agencies/,,seo-agencies
Noble Studios,https://noblestudios.com/,$150-$199/hr,Reno Nevada ,https://99firms.com/seo-agencies/,"Pay Per Click,Search Engine Optimization,Web Development",seo-agencies
1 Source Media Group,https://www.1smg.com/,$100–$149/hr,Henderson Nevada ,https://99firms.com/seo-agencies/,"Search Engine Optimization,Pay Per Click,Web Design",seo-agencies
eComp Marketing LLC®,https://www.ecompmarketing.com/,$100-$149/hr,Hancock Michigan ,https://99firms.com/seo-agencies/,"SEO,SEM,Social Media Marketing,Web Development",seo-agencies
OTT,https://www.overthetopseo.com/,$100–$149/hr,Seattle Washington ,https://99firms.com/seo-agencies/,"Search Engine Optimization,Digital Strategy,Content Marketing",seo-agencies
Sure Oak,https://www.sureoak.com/,$150-$199/hr,New York New York ,https://99firms.com/seo-agencies/,"Content Optimization,Link Building,SEO Audits,Competitor Analysis",seo-agencies
Blue Shift Web Services,https://blueshiftwebservices.com,$50-$99/hr,Melbourne Florida ,https://99firms.com/seo-agencies/,"Web Design,E-commerce,SEO,PPC",seo-agencies
Siva Solutions Inc.,https://www.sivasolutions.com/,$25-$49/hr,Cathedral City California ,https://99firms.com/seo-agencies/,"SEO,Social Media Marketing,PPC",seo-agencies
Visual Realm,https://www.thevisualrealm.com/,$25-$49/hr,Palm Harbor Florida ,https://99firms.com/seo-agencies/,"SEO,Web Design,PPC,Social Media,Logo Design & Graphic Design,Video",seo-agencies
Gamit SEO,https://www.link-building-strategies.com/,$100-$149/hr, England ,https://99firms.com/seo-agencies/,"SEO,Content Marketing,PPC,Social Media Advertising",seo-agencies
ENDURANCE,https://thinkendurance.com/,$100-$149/hr,Chandler Arizona ,https://99firms.com/seo-agencies/,"SEO,Social Media Management,Paid Social,Email Marketing,Web Design & Development",seo-agencies
Brick Marketing,https://www.brickmarketing.com/,$100-$149/hr,Boston Massachusetts ,https://99firms.com/seo-agencies/,"SEO,Social Media Management,Content Marketing,Website Development",seo-agencies
SEOValley Solutions Private Limited,https://seovalley.com/,<$25/hr,Bhopal Madhya Pradesh ,https://99firms.com/seo-agencies/,"SEO,Local SEO,Paid Marketing,Social Media Marketing,Email Marketing,Website Design",seo-agencies
js-interactive,https://js-interactive.com/,$150-$199/hr,Austin Texas ,https://99firms.com/seo-agencies/,"Web Design & Development,SEO,SEM/PPC,Digital Marketing",seo-agencies
Avidon Marketing Group,https://avidonmarketinggroup.com/,$100-$149/hr,West Hollywood California ,https://99firms.com/seo-agencies/,"SEO,Paid Search Management,Content Marketing,Digital PR,Ecommerce SEO",seo-agencies
"SEONinja, LLC",https://www.seoninja.com/,<$25/hr,Palm Harbor Florida ,https://99firms.com/seo-agencies/,"SEO,Local SEO,Social Media Marketing,PPC Management",seo-agencies
Ca Design Studio,https://creativa.online/en/home/,,Miami Florida ,https://99firms.com/seo-agencies/,"SEO,SEM,Social Media Marketing,Inbound Marketing",seo-agencies
Cannibals Media,https://cannibals.digital/,$50-$99/hr,Pune Maharashtra ,https://99firms.com/seo-agencies/,"Digital Marketing,Content Marketing,SEO,SMO,Paid Media",seo-agencies
The SEO Works,https://www.seoworks.co.uk/,$100-$149/hr, England ,https://99firms.com/seo-agencies/,"SEO,PPC,Paid Social,Web Design,Content Strategy",seo-agencies
Adloonix,https://adloonix.com/,$150-$199/hr,Dnipro Dnipropetrovsk Oblast ,https://99firms.com/seo-agencies/,"Digital Marketing Strategy,Social Media Marketing,SEO,PPC,Web Development & Design,Content Marketing",seo-agencies
Sarahbits LLC,https://sarahbits.com/,$100-$149/hr,Lima Ohio ,https://99firms.com/seo-agencies/,"SEO,PPC,Social Media Marketing,Web Design & Development",seo-agencies
Trustcorp,https://www.trustcorp.net/,$100-$149/hr,London England ,https://99firms.com/seo-agencies/,"SEO,PPC Management,Email Marketing,Online Reputation Management",seo-agencies
Techno Infonet,https://www.technoinfonet.com/,$25-$49/hr,Slough England ,https://99firms.com/seo-agencies/,"SEO,Web Design & Development,Mobile App Development,Digital Marketing",seo-agencies
Bruce Jones SEO,https://brucejonesseo.com/,$100-$149/hr,Naperville Illinois ,https://99firms.com/seo-agencies/,"SEO,Inbound Marketing,Lead Generation,Reputation Management",seo-agencies
SEO Trench,https://seo-trench.com/,$50-$99/hr,Montréal Québec ,https://99firms.com/seo-agencies/,"Digital Marketing,SEO,SEM",seo-agencies
Jonathan Alonso,https://www.jongeek.com/,$150-$199/hr,Orlando Florida ,https://99firms.com/seo-agencies/,"Digital Marketing Consulting,Digital Marketing Audit,SEO,Paid Search",seo-agencies
Encircl,https://www.encircl.com/,$25-$49/hr,Lawndale California ,https://99firms.com/email-marketing-companies/,"Email Marketing,Web Design,Web Development",email-marketing-companies
"MarketJoy, Inc.",https://marketjoy.com/,$150-$199/hr,Phoenixville Pennsylvania ,https://99firms.com/email-marketing-companies/,B2B Outbound Prospecting,email-marketing-companies
GobySavvy,https://www.gobysavvy.com/,$100-$149/hr,Spokane Washington ,https://99firms.com/email-marketing-companies/,,email-marketing-companies
Beyond,https://bynd.com/,$150-$199/hr,New York New York ,https://99firms.com/email-marketing-companies/,,email-marketing-companies
Subtext,https://subtextdigital.com/,$150-$199/hr,Portland Oregon ,https://99firms.com/email-marketing-companies/,,email-marketing-companies
Rise Interactive,https://www.riseinteractive.com/,$50-$99/hr,Chicago Illinois ,https://99firms.com/email-marketing-companies/,"PPC,SEO,Digital Strategy",email-marketing-companies
