Company Name,Domain,Hourly rate,Address,Main Url,Service Focus
16. AVR SPOT,https://www.avrspot.com/,$25-$49/hr,New York New York ,https://99firms.com/augmented-reality-companies/,"IoT Development,Product Design,Packaging Design"
17. MobiDev,https://mobidev.biz/,$25–$49/hr,Atlanta Georgia ,https://99firms.com/augmented-reality-companies/,"Artificial Intelligence,IoT Development,Web Development"
18. N-iX,https://www.n-ix.com/,$25–$49/hr,St. Petersburg Florida ,https://99firms.com/augmented-reality-companies/,"Custom Software Development,IT Staff Augmentation"
19. Credencys,https://www.credencys.com/,$25-$49/hr,La Palma California ,https://99firms.com/augmented-reality-companies/,"Mobile App Development,Web Development,Custom Software Development"
20. Fishermen Labs,https://fishermenlabs.com/,$150–$199/hr,El Segundo California ,https://99firms.com/augmented-reality-companies/,"Web Design,Mobile App Development,AR/VR Development"
21. MRR Hope Infotech Pvt Ltd,https://hopeinfotechsolutions.com/,$25-$49/hr,Ahmedabad Gujarat ,https://99firms.com/augmented-reality-companies/,"Mobile App Development,Augmented Reality App Development,Virtual Reality App Development,Website Design & Development"
22. Brainsmiths Labs,https://www.brainsmiths.com/,$25-$49/hr,Langley Township British Columbia ,https://99firms.com/augmented-reality-companies/,"Big Data,Web Development,AR,Blockchain,IoT Development"
23. Digital Artflow,https://www.digitalartflow.com/,$50-$99/hr,București Municipiul București ,https://99firms.com/augmented-reality-companies/,"Web Development,Ecommerce Development,Software Development,Web Design,AR/VR Development"
1. Loginworks,https://www.loginworks.com/index,$25-$49/hr,Glen Allen Virginia ,https://99firms.com/big-data-companies/,"BI & Big Data Consulting & SI,Web Development,Mobile App Development"
2. Sciencesoft,https://www.scnsoft.com/services/big-data,$25-$49/hr,McKinney Texas ,https://99firms.com/big-data-companies/,"Big Data,Machine Learning,Artificial Intelligence"
3. Kavi Global,https://www.kaviglobal.com/,$150-$199/hr,Barrington Illinois ,https://99firms.com/big-data-companies/,"Business Intelligence Science,Data Science Service,Big Data Services"
4. ThirdEye,https://thirdeyedata.io/,$50-$99/hr,Santa Clara California ,https://99firms.com/big-data-companies/,"Artificial Intelligence,BI & Big Data Consulting & SI,Cloud Consulting & SI"
5. LatentView,https://www.latentview.com/,$150-$199/hr,Princeton New Jersey ,https://99firms.com/big-data-companies/,"Business Analytics,Data Engineering,Marketing Analytics"
6. Cbeyondata,https://cbeyondata.com/,$100-$149/hr,Lorton Virginia ,https://99firms.com/big-data-companies/,"BI, Analytics & Reporting,Business Process Management,Federal Compliance Reporting"
7. Enplus Advisors,https://www.enplusadvisors.com/,$200-$300/hr,Boston Massachusetts ,https://99firms.com/big-data-companies/,"BI & Big Data Consulting & SI,Custom Software Development,Data Science & Machine Learning"
8. Beyond the Arc,https://beyondthearc.com/,$200-$300/hr,Berkeley California ,https://99firms.com/big-data-companies/,"BI & Big Data Consulting & SI,Artificial Intelligence,Marketing Strategy"
9. Clairvoyant,http://clairvoyantsoft.com/,$100-$149/hr,Chandler Arizona ,https://99firms.com/big-data-companies/,"BI & Big Data Consulting & SI,Custom Software Development,UX/UI Design"
10. Analytiks,https://www.analytiks.co/#Home,$50-$99/hr,Seattle Washington ,https://99firms.com/big-data-companies/,"Big Data Analytics,Data Integration & Warehouse Design,Data Governance & Management"
11. Affirma,https://www.affirmaconsulting.com/,$100-$149/hr,Bellevue Washington ,https://99firms.com/big-data-companies/,"Custom Software Development,BI & Big Data Consulting & SI,CRM Consulting and SI"
12. Databricks,https://databricks.com/,$100-$149/hr,San Francisco California ,https://99firms.com/big-data-companies/,"Big Data,Cloud Computing,Data Science"
13. Pragmatic Works,https://pragmaticworks.com/,$150-$199/hr,Fleming Island Florida ,https://99firms.com/big-data-companies/,"BI & Big Data Consulting & SI,Cloud Consulting & SI,IT Staff Augmentation"
14. Brainsmiths Labs,https://www.brainsmiths.com/,$25-$49/hr,Langley Township British Columbia ,https://99firms.com/big-data-companies/,"Big Data,Web Development,AR,Blockchain,IoT Development"
15. Aptitive,https://aptitive.com/,$150-$199/hr,Chicago Illinois ,https://99firms.com/big-data-companies/,"BI & Big Data Consulting & SI,IT Strategy Consulting,Cloud Consulting & SI"
16. DataSelf,https://dataself.com/,$150-$199/hr,San Jose California ,https://99firms.com/big-data-companies/,"Business Intelligence,Data warehousing,Data Analytics"
17. Fayrix,https://fayrix.com/,$25-$49/hr,Herzliya Tel Aviv District ,https://99firms.com/big-data-companies/,"Software Development,Big Data,Artificial Intelligence,Machine Learning"
18. HQSoftware,https://hqsoftwarelab.com/,$25-$49/hr,New York New York ,https://99firms.com/big-data-companies/,
19. Dexoc,https://dexoc.com/,$25-$49/hr,Delray Beach Florida ,https://99firms.com/big-data-companies/,"Web & Mobile App Development,Custom Software Application,,Web Design,IoT Development,Cloud Consulting,Big Data"
20. Enalito,https://www.enalito.com/,,Santa Clara California ,https://99firms.com/big-data-companies/,"Ecommerce Lifecycle Automation,Personalized Recommendation,Omni-Channel Marketing,Intelligent Inventory Controller,Ecommerce Analytics"
21. 47Billion Inc,https://47billion.com/,$25-$49/hr,Santa Clara California ,https://99firms.com/big-data-companies/,"UXUI Design,Big Data Analytics,Product Development,Data Visualisation,Mobile & Web Applications"
1. Drive Savers,https://drivesaversdatarecovery.com/,$150–$199/hr,Novato California ,https://99firms.com/data-recovery-companies/,"Data Recovery Services,RAID technology,eDiscovery"
2. Salvage Data,https://www.salvagedata.com/,$100–$149/hr,Cleveland Ohio ,https://99firms.com/data-recovery-companies/,"HDD Recovery,Server Recovery,Tape Recovery"
3. Gillware,https://www.gillware.com/,$100–$149/hr,Madison Wisconsin ,https://99firms.com/data-recovery-companies/,"Data Recovery,Digital Forensics,Cyber Risk Management"
4. DataTech Lab,https://datatechlab.com/,$150–$199/hr,New York New York ,https://99firms.com/data-recovery-companies/,"Data Recovery Services,RAID,VMFS"
5. WeRecoverData,https://www.werecoverdata.com/,$150–$199/hr,New York New York ,https://99firms.com/data-recovery-companies/,"Data Recovery Solutions,Digital Forensics,RAID, SAN, NAS"
6. SecureData,https://www.secdata.com,$100–$149,Los Angeles California ,https://99firms.com/data-recovery-companies/,
7. SERT,https://www.sertdatarecovery.com/,$100–$149/hr,Wellington Florida ,https://99firms.com/data-recovery-companies/,"USB Flash Drive Recovery,Data Recovery Service,RAID"
8. Data Mechanix,https://www.datamechanix.com/,$100–$149/hr,Irvine California ,https://99firms.com/data-recovery-companies/,"Data Recovery Service,RAID,SAN or NAS system recovery"
9. Ontrack,https://www.ontrack.com/,$150–$199/hr,Eden Prairie Minnesota ,https://99firms.com/data-recovery-companies/,"Data Recovery,Email Extraction,Tape Services"
10. Datarecovery,https://datarecovery.com/,$150–$199/hr,Minneapolis Minnesota ,https://99firms.com/data-recovery-companies/,"NAS Data Recovery,VMware Data Recovery,Data Tape Services"
11. Seagate,https://www.seagate.com/,$100–$149/hr,Cupertino California ,https://99firms.com/data-recovery-companies/,"Cloud Backup,Lyve Data Services,Tape Migration"
12. Disk Doctors,http://www.diskdoctors.net/,$100–$149/hr,Cumming Georgia ,https://99firms.com/data-recovery-companies/,"VM – VHD Recovery,Card Recovery,RAID Recovery"
13. Qubex,https://qubexdatarecovery.info/,$100–$149/hr,Aurora Colorado ,https://99firms.com/data-recovery-companies/,"SSD Data Recovery services,NAS, SAN, DAS Data Recovery Service,Virtual Server Data Recovery Services"
14. Platinum,https://platinumdatarecovery.com/,$100–$149/hr,Los Angeles California ,https://99firms.com/data-recovery-companies/,"SSD Data Recovery,Hard Drive Data Recovery,Flash Memory Recovery"
15. Desert Data Recovery,https://www.desertdatarecovery.com/,$150–$199/hr,Phoenix Arizona ,https://99firms.com/data-recovery-companies/,"RAID Data Recovery,Hard Drive Data Recovery,Flash Drive Data Recovery"
16. ACE Data Recovery,https://www.datarecovery.net/,$150-$199/hr,Dallas Texas ,https://99firms.com/data-recovery-companies/,"Data Recovery,Tape Duplication/Transferral,Remote RAID Recovery"
1. Intuz,https://www.intuz.com/,$25-$49/hr,San Jose California ,https://99firms.com/blockchain-companies/,"Blockchain Development,Cloud Computing Solutions,Enterprise Web Application"
2. PixelPlex,https://pixelplex.io/,$50-$99/hr,New York New York ,https://99firms.com/blockchain-companies/,"Blockchain,Custom Software Development,Mobile App Development"
3. ArcTouch,https://arctouch.com/,$100–$149/hr,San Francisco California ,https://99firms.com/blockchain-companies/,"Blockchain,Mobile App Development,UX/UI Design"
4. Exyte,https://www.exyte.net/en,$50-$99/hr,San Jose California ,https://99firms.com/blockchain-companies/,"Blockchain,Mobile App Development,Agile Management"
5. Inn4Science,https://www.inn4science.com/,$25-$49/hr,Las Vegas Nevada ,https://99firms.com/blockchain-companies/,"Cryptocurrency Wallets & Exchange Development,Private & Public Blockchain Development,dApp Development,Blockchain Business Analysis,Proof of Concept Development,ICO Development & Audit,Web Development,High Load Systems Development,SaaS Development"
6. Accubits,https://accubits.com/,$25-$49/hr,Vienna Virginia ,https://99firms.com/blockchain-companies/,"Artificial Intelligence,Custom Software Development,Mobile App Development"
7. LeewayHertz,https://www.leewayhertz.com/,$50-$99/hr,San Francisco California ,https://99firms.com/blockchain-companies/,"Blockchain,Custom Software Development,Artificial Intelligence"
8. Brainsmiths Labs,https://www.brainsmiths.com/,$25-$49/hr,Langley Township British Columbia ,https://99firms.com/blockchain-companies/,"Big Data,Web Development,AR,Blockchain,IoT Development"
9. Aplana,https://www.aplana.com/,$50-$99/hr,Bryn Athyn Pennsylvania ,https://99firms.com/blockchain-companies/,"Blockchain Development,Custom Development,Cloud Migration"
10. SoluLab,https://www.solulab.com/,$25-$49/hr,Jersey City New Jersey ,https://99firms.com/blockchain-companies/,"Blockchain,Mobile App Development,IoT Development"
11. TechGropse,https://www.techgropse.com/,$25/hr,Decatur Georgia ,https://99firms.com/blockchain-companies/,"Blockchain,Mobile App Development,Web Development"
12. Applicature,https://applicature.com/,$100-$149/hr,San Francisco California ,https://99firms.com/blockchain-companies/,"Blockchain Development,Blockchain Consulting,Marketing Services,Business Development"
13. TheBlockBox,https://www.theblockbox.io/,$150-$199/hr,San Francisco California ,https://99firms.com/blockchain-companies/,"Blockchain Development,Smart Contracts Development,Blockchain Consulting,Security and Code Evaluation"
14. Steem Experts,https://steemexperts.com/,$50-$99/hr,Mount Olive Township New Jersey ,https://99firms.com/blockchain-companies/,"Blockchain Consulting,Steem Witness/Seed Node Setup,Steem Bot Development,Steem Dapp Development,Marketing"
15. 482.solutions,https://482.solutions/#/main,$100-$149/hr,Odesa Odes'ka oblast ,https://99firms.com/blockchain-companies/,"Crypto Wallet Development,Smart Contracts Development,Dapp System Development,Private & Corporate Blockchain Development,Blockchain Security Assessment"
16. Dexoc,https://dexoc.com/,$25-$49/hr,Delray Beach Florida ,https://99firms.com/blockchain-companies/,"Web & Mobile App Development,Custom Software Application,,Web Design,IoT Development,Cloud Consulting,Big Data"
17. Hashcash Consultants,https://www.hashcashconsultants.com/,$50-$99/hr,Hayward California ,https://99firms.com/blockchain-companies/,"Blockchain Banking Product Development,White Label Cryptocurrency Exchange Software Development,White Label Bitcoin Payment Processor,Enterprise Blockchain Development,ICO Development,Blockchain Gaming Platform"
18. ZAB Technologies,https://www.zabtechnologies.net/,$25-$49/hr,Madurai Tamil Nadu ,https://99firms.com/blockchain-companies/,"Cryptocurrency Exchange Platform Development,STO Development,ICO Development,End to End Token & Coin Creation,STO & ICO Marketing Services,Blockchain Wallet Development"
19. Codezeros,https://www.codezeros.com/,$25-$49/hr,Ahmedabad Gujarat ,https://99firms.com/blockchain-companies/,"Blockchain Development,Cryptocurrency Development,Modern Whitepaper Solutions,STO Solutions, New DLT Solutions,Wallet Development,DApps Development"
20. Ionixx Technologies,https://www.ionixxtech.com/,$25-$49/hr,Pasadena California ,https://99firms.com/blockchain-companies/,"Mobile and Web Application Development,UI & UX Design Services,Blockchain Services,Cloud Enablement Services"
21. SumatoSoft,https://sumatosoft.com/,$25-$49/hr,Boston Massachusetts ,https://99firms.com/blockchain-companies/,"Custom Software Development,Web & Mobile Development,IoT App Development,Blockchain Development,Big Data"
22. Bitdeal,https://www.bitdeal.net/blockchain-development,$25-$49/hr,Thanakkankulam Tamil Nadu ,https://99firms.com/blockchain-companies/,"dApp Development,Blockchain Development,ICO Development,STO Development,POC Blockchain Development"
23. Osiz Technologies Pvt. Ltd.,https://www.osiztechnologies.com/,$50-$99/hr,Thanakkankulam Tamil Nadu ,https://99firms.com/blockchain-companies/,"Web Design & Development,Software Development,Blockchain Development,Crytocurreny Development & Exchange,Wallet Development"
1. RiskIQ,https://www.riskiq.com/,$150-$199/hr,San Francisco California ,https://99firms.com/cyber-security/,"Cyber Security,Mobile Security,Brand Protection"
2. Switchfast,https://www.switchfast.com/,$150-$199/hr,Chicago Illinois ,https://99firms.com/cyber-security/,"IT Managed Services,IT Strategy Consulting,Cybersecurity"
3. FRSecure,https://frsecure.com/,$150–$199/hr,Minnetonka Minnesota ,https://99firms.com/cyber-security/,"Cybersecurity,IT Strategy Consulting,IT Managed Services"
4. TechMD,https://www.techmd.com/,$150-$199/hr,Santa Ana California ,https://99firms.com/cyber-security/,"IT Managed Services,Cybersecurity,Cloud Consulting & SI"
5. UnderDefense,https://underdefense.com/,$50-$99/hr,New York New York ,https://99firms.com/cyber-security/,"Crypto/Blockchain Security,Incident Detection and Response"
6. Praetorian,https://www.praetorian.com/,$200-$300/hr,Austin Texas ,https://99firms.com/cyber-security/,
7. Houstontech,https://houstontech.com/,$100-$149/hr,Houston Texas ,https://99firms.com/cyber-security/,"IT Managed Services,Cybersecurity,IT Strategy Consulting"
8. InfiNet Services,https://www.infinetservices.com/,$100-$149/hr,Acworth Georgia ,https://99firms.com/cyber-security/,"IT Strategy Consulting,Cybersecurity,IT Managed Services"
9. Rapid7,https://www.rapid7.com/,$150-$199/hr,Boston Massachusetts ,https://99firms.com/cyber-security/,"Cybersecurity,IT Strategy Consulting,IT Managed Services"
10. Ridge Global,https://www.ridgeglobal.com/,$200-$300/hr,Washington District of Columbia ,https://99firms.com/cyber-security/,"Cybersecurity,Business Consulting,IT Strategy Consulting"
11. Fifosys Ltd,https://www.fifosys.com/,$100-$149/hr,London England ,https://99firms.com/cyber-security/,"Technology Services,Managed IT Services,IT Consultancy,Cyber Security Provider,Cyber Awareness Training Provider"
1. SCTG,https://www.servercentral.com/,$100-$149/hr,Chicago Illinois ,https://99firms.com/cloud-consulting-companies/,"IT Managed Services,Cloud Consulting & SI,Custom Software Development"
2. Altoros,https://www.altoros.com/,$25-$49/hr,Sunnyvale California ,https://99firms.com/cloud-consulting-companies/,"Cloud Consulting & SI,Custom Software,BI & Big Data Consulting & SI,Artificial Intelligence"
3. Privo,https://www.privoit.com/,$200-$300/hr,Woburn Massachusetts ,https://99firms.com/cloud-consulting-companies/,"Amazon Web Services,DevOps"
4. Trianz,https://www.trianz.com/,$150-$199/hr,Santa Clara California ,https://99firms.com/cloud-consulting-companies/,"IT Strategy Consulting,BI & Big Data Consulting & SI,Cloud Consulting & SI"
5. Maven Wave,https://www.mavenwave.com/,$100-$149/hr,Chicago Illinois ,https://99firms.com/cloud-consulting-companies/,"IT Strategy Consulting,Cloud Consulting & SI,Collaboration & UC Consulting"
6. Tudip,https://tudip.com/,<$25/hr,Campbell California ,https://99firms.com/cloud-consulting-companies/,"Cloud Consulting & SI,Web Development,Mobile App Development"
7. Intuz,https://www.intuz.com/,$25-$49/hr,San Jose California ,https://99firms.com/cloud-consulting-companies/,"Blockchain Development,Cloud Computing Solutions,Enterprise Web Application"
8. Trigent,https://www.trigent.com/,$25-$49/hr,Southborough Massachusetts ,https://99firms.com/cloud-consulting-companies/,"Digital Transformation,Design & Build Cloud Infra,Cloud Native Development"
9. Coastal Cloud,https://coastalcloud.us/,$100–$149/hr,Palm Coast Florida ,https://99firms.com/cloud-consulting-companies/,"Strategy & Design,Development,Integration"
10. Dexoc,https://dexoc.com/,$25-$49/hr,Delray Beach Florida ,https://99firms.com/cloud-consulting-companies/,"Web & Mobile App Development,Custom Software Application,,Web Design,IoT Development,Cloud Consulting,Big Data"
11. Alpacked LLC,https://alpacked.io/,$25-$49/hr,Kyiv  ,https://99firms.com/cloud-consulting-companies/,"Cloud Consulting,Managed Cloud Services,Cloud Architecture Design,Cloud Migration Services,DevOps consulting,IT consulting"
12. Andersen,https://www.andersenlab.com/,$25-$49/hr,Scottsdale Arizona ,https://99firms.com/cloud-consulting-companies/,"Custom Software Development,Mobile App Development,UX/UI Design,Web Development,Design & Build Cloud Infrastacture"
13. Royal Cyber,https://www.royalcyber.com/,,Naperville Illinois ,https://99firms.com/cloud-consulting-companies/,"Ecommerce Solutions,Salesforce Commerce,Cloud Services,Mobile Applications,AI Machine Learning"
14. Yobitel Communications,https://www.yobitel.com/,$25-$49/hr,Brighton England ,https://99firms.com/cloud-consulting-companies/,"Cloud-Native Services,Cloud Consulting,Multi-Cloud Cluster Automation"
1. EveryCloud,https://www.everycloud.com/,, England ,https://99firms.com/spam-filtering-companies/,"Email Anti Spam & Anti Virus,Email Security,Email Continuity,Email Archiving,Email Encryption"
2. SpamTitan,https://www.spamtitan.com/,$0.81–$1.15/month,Tampa Florida ,https://99firms.com/spam-filtering-companies/,"Anti-Spam Solutions,Web Filtering Solutions,Email Archiving Solutions"
3. Vircom,https://www.vircom.com/,$100–$149/hr,Montreal Quebec ,https://99firms.com/spam-filtering-companies/,"Advanced Threat Protection,Email Security Threats,Industry Solutions"
4. Spambrella,https://www.spambrella.com/,$25–$49/hr,Pittsburgh Pennsylvania ,https://99firms.com/spam-filtering-companies/,"Email Threat Protection,Outbound Email Filtering,Email Archiving eDiscovery"
5. Cyren,https://www.cyren.com/,$150-$199/hr,McLean Virginia ,https://99firms.com/spam-filtering-companies/,"Cyber  Security,IT Managed Services,Sandboxing"
6. Securence,https://www.securence.com/,$1.50/month,Minnetonka Minnesota ,https://99firms.com/spam-filtering-companies/,"Email Filtering & Management Solution,Hosted Exchange,POP Email Hosting"
7. Comodo,https://www.comodo.com/,$1.50/month,Clifton New Jersey ,https://99firms.com/spam-filtering-companies/,"Network Security,Website Security,Digital Certification"
8. Proofpoint,https://www.proofpoint.com/us,1.50–$5.33/month,Sunnyvale California ,https://99firms.com/spam-filtering-companies/,"Email Protection,Advanced Threat Protection,Digital Risk Protection"
9. AppRiver,https://www.appriver.com/,$2.95/month,Gulf Breeze Florida ,https://99firms.com/spam-filtering-companies/,"Email Security,Web Protection,Unified Information Archiving"
10. Mimecast,https://www.mimecast.com/,$3.50/month,Baltimore Maryland ,https://99firms.com/spam-filtering-companies/,"Email Management,Web Security,Threat Intelligence"
11. Mail Channels,https://www.mailchannels.com/,$1.50/month,Vancouver British Columbia ,https://99firms.com/spam-filtering-companies/,"Outbound Filtering,Inbound Filtering,Transparent Filtering"
1. Lounge Lizard,https://www.loungelizard.com/,$100-$149/hr,New York New York ,https://99firms.com/web-design-companies/,"Web Design,Web Development,Branding"
2. Huemor,https://huemor.rocks/,$100-$149/hr,New York New York ,https://99firms.com/web-design-companies/,"Web Design,E-commerce Development,Web Development"
3. Topnotch,https://www.topnotchdezigns.com/,$150-$199/hr,Melville New York ,https://99firms.com/web-design-companies/,"Web Design.,E-Commerce Development,Web Development"
4. Mint Design,https://mintdesignagency.com/,$100-$149/hr,Walnut Creek California ,https://99firms.com/web-design-companies/,"Web Design,Search Engine Optimization,Web Development"
5. Epagecity,https://www.epagecity.com/,$100-$149/hr,Chicago Illinois ,https://99firms.com/web-design-companies/,"Web Design,Search Engine Optimization,Digital Marketing"
6. Suffescom Solutions,https://www.suffescom.com/,$25-$49/hr,Los Angeles California ,https://99firms.com/web-design-companies/,"Web Design,Web Development,E-commerce Development"
7. Jordan Crown,https://www.jordancrown.com/,$150-$199/hr,Everett Washington ,https://99firms.com/web-design-companies/,"Web Design,Web Development,Digital Strategy Services"
8. Bop Design,https://www.bopdesign.com/,$150-$199/hr,San Diego California ,https://99firms.com/web-design-companies/,"Web Design,Content Marketing,Web Development"
9. Eight25Media,https://www.eight25media.com/,$100-$149/hr,Fremont California ,https://99firms.com/web-design-companies/,"Web Design,Digital Strategy,UX/UI Design"
10. Sayenko,https://www.sayenkodesign.com/,$100-$149/hr,Bellevue Washington ,https://99firms.com/web-design-companies/,"Web Design,Web Development,Search Engine Optimization"
11. Tiny Frog,https://tinyfrog.com/,$100-$149/hr,San Diego California ,https://99firms.com/web-design-companies/,"Web Design,Web Development,E-commerce Development"
12. Spinx,https://www.spinxdigital.com/,$150-$199/hr,Los Angeles California ,https://99firms.com/web-design-companies/,"Web Design,Web Development,Digital Strategy"
13. Noble Studios,https://noblestudios.com/,$150-$199/hr,Reno Nevada ,https://99firms.com/web-design-companies/,"Pay Per Click,Search Engine Optimization,Web Development"
14. Angle180,https://www.angle180.com/,$100-$149/hr,Chicago Illinois ,https://99firms.com/web-design-companies/,"Web Design,Digital Strategy,Web development"
15. Digitech,https://www.digitechwebdesignaustin.com/,$150-$199/hr,Austin Texas ,https://99firms.com/web-design-companies/,"Web Design,Web Development,Search Engine Optimization"
16. HMG Creative,https://hmgcreative.com/,$100-$149/hr,Austin Texas ,https://99firms.com/web-design-companies/,"Web Design,Branding,Graphic Design"
17. GCC Marketing,https://www.gcc-marketing.com/,$50-$99/hr, Dubai ,https://99firms.com/web-design-companies/,"Web Design & Development,Mobile App Design & Development,Branding & Graphic Design,Digital Marketing"
18. Blue Fountain Media,https://www.bluefountainmedia.com/,$150-$199/hr,New York New York ,https://99firms.com/web-design-companies/,"Web Design,Web Development,Digital Strategy"
19. Wanted for Nothing,https://wantedfornothing.com/,$50-$99/hr,Los Angeles California ,https://99firms.com/web-design-companies/,"Web Design,Web Development,eCommerce Development,Software Development,Tech Consulting"
20. Unified Infotech,https://www.unifiedinfotech.net/,$50-$99/hr,New York New York ,https://99firms.com/web-design-companies/,"Web Design,Mobile App Development,Custom Software Development"
21. Blue Shift Web Services,https://blueshiftwebservices.com,$50-$99/hr,Melbourne Florida ,https://99firms.com/web-design-companies/,"Web Design,E-commerce,SEO,PPC"
22. State Creative,https://www.statecreative.com/,$100-$149/hr,Oakland California ,https://99firms.com/web-design-companies/,"Web Design,Web Development,E-commerce Development"
23. Maestro Digital,https://maestrodigital.co/,$50-$99/hr,Los Angeles California ,https://99firms.com/web-design-companies/,"Strategy & Positioning,Design & Prototyping,Branding & Identity,Digital & Interaction,Social Engagement"
24. Efelle Creative,https://www.seattlewebdesign.com/,$150-$199/hr,Seattle Washington ,https://99firms.com/web-design-companies/,"Web Design,E-commerce Development,Digital Marketing Strategy"
25. Pixlogix Infotech Pvt Ltd,https://www.pixlogix.com/,$25-$49/hr,Ahmedabad Gujarat ,https://99firms.com/web-design-companies/,"Web Design & Development,Ecommerce Development,WordPress Development,Graphic Design,Mobile App Design & Development"
26. Rain Castle,https://www.raincastle.com/,$100-$149/hr,Newton Massachusetts ,https://99firms.com/web-design-companies/,"Web Design,Branding,UX/UI Design"
27. Outsource2Ossisto,https://outsource2ossisto.com/,<$25/hr,Perth Amboy New Jersey ,https://99firms.com/web-design-companies/,"Web Design & Development,Graphic Design,Digital Marketing,SEO,Logo Design"
28. UX Studio,https://uxstudioteam.com,$50-$99/hr,Budapest  ,https://99firms.com/web-design-companies/,"UX Design,UX Research,UX Training & Consulting"
29. Auxesis Infotech,https://auxesisinfotech.com/,$15-$25/hr, England ,https://99firms.com/web-design-companies/,"Web Design & Development,Drupal Development,Ecommerce Development,WordPress Development,Blockchain Development"
30. Branex,https://www.branex.com/,$25-$49/hr,Dothan Alabama ,https://99firms.com/web-design-companies/,"Website Development,Digital Marketing,Branding & Design,Mobile App Development,DDOS Protection,Cloud Management"
31. js-interactive,https://js-interactive.com/,$150-$199/hr,Austin Texas ,https://99firms.com/web-design-companies/,"Web Design & Development,SEO,SEM/PPC,Digital Marketing"
32. CERS,https://cerssoft.com/en/,, Ankara ,https://99firms.com/web-design-companies/,"Web Design,Software Development,Mobile App Development,UI/UX Design,E-commerce Development,Digital Marketing"
33. ZealousWeb Technologies Pvt. Ltd.,https://www.zealousweb.com/,$50-$99/hr,Ahmedabad Gujarat ,https://99firms.com/web-design-companies/,"Web Development,Mobile Apps Services,Digital Marketing,Consulting Services,Branding & Design"
34. ISL,https://isl.co/,$150-$199/hr,Washington District of Columbia ,https://99firms.com/web-design-companies/,"Website & App Design,Web & App Development,Brand Activation,Video Production,Campaign Development"
35. Bachoo Design Studio,https://bachoodesign.com/,$50-$99/hr,Kyiv  ,https://99firms.com/web-design-companies/,"Web Design,UI/UX Design,App Design,Logo Design"
36. The Story Web Design & Marketing,https://thestorywebs.com/,$100-$149,Toronto Ontario ,https://99firms.com/web-design-companies/,"Web Design & Development,Ecommerce Development,SEO,Copywriting,Social Media Marketing,Branding,Hosting & Website Maintenance"
37. Brand & Mortar Inc.,https://brandandmortar.com/,$150-$199/hr,Toronto Ontario ,https://99firms.com/web-design-companies/,"Web Design & Development,Branding & Graphic Design,Social Media Management,Content Creation,PPC"
38. MajorBrains Technologies Pvt. Ltd.,http://www.major-brains.com/index.php,$150-$199/hr,Pune Maharashtra ,https://99firms.com/web-design-companies/,"Web Development & Design,Digital Marketing,Social Media Marketing,Software Testing"
39. Amazing7 Studios,https://amazing7.com/,<$25/hr,Palm Harbor Florida ,https://99firms.com/web-design-companies/,"Logo,Web Design,Web Development"
40. mr noe OÜ,https://mrnoe.design/,$50-$99/hr,Tallinn Harju maakond ,https://99firms.com/web-design-companies/,"Web Design & Development,Landing Page Design"
41. Nimble AppGenie,https://www.nimbleappgenie.com/,$25-$49/hr, England ,https://99firms.com/web-design-companies/,"Full-Stack Development,Cross-Platform App Development,Wearable & IoT Development,Web Application Development,Enterprise Application Solutions"
42. Cadabra Studio,https://cadabra.studio/,$25-$49/hr,San Francisco California ,https://99firms.com/web-design-companies/,"UI/UX Design,UX Research,Web Design & Development,Branding & Logo Design,Identity Design"
43. Riseapps,https://riseapps.co/,$25-$49/hr,Lake Mary Florida ,https://99firms.com/web-design-companies/,"Web Design & Development,Mobile AppDevelopment,UX/UI Design,Software Testing"
44. IIH Global,https://www.iihglobal.com/,<$25, England ,https://99firms.com/web-design-companies/,"Web Design & Development,Magento Web Development,WordPress Development,CRM Development,Custom Software Development,IoT Development"
45. Dispensary Design,https://dispensarydesign.net,$25-$49/hr,Tahlequah Oklahoma ,https://99firms.com/web-design-companies/,"Web Design,Branding,Logo Design"
46. SumatoSoft,https://sumatosoft.com/,$25-$49/hr,Boston Massachusetts ,https://99firms.com/web-design-companies/,"Custom Software Development,Web & Mobile Development,IoT App Development,Blockchain Development,Big Data"
47. 2Geart Design Bureau,https://2geart.com/,$25-$49/hr,Lincoln Nebraska ,https://99firms.com/web-design-companies/,"WordPress Web Design & Development,Web App Design & Development,Mobile App Development,Brandign,SEO"
48. Design Emerge,https://www.designemerge.com/,$100-$149/hr,San Jose California ,https://99firms.com/web-design-companies/,"Web Design,Web & App Development,Custom WordPress Development,Ecommerce Web Development,SEO"
49. Fresh Design Agency,https://freshdesign.agency/,$50-$99/hr,Kyiv  ,https://99firms.com/web-design-companies/,"Business Analysis,Web Development,UI/UX Design,Business Process Optimization"
50. Revealize Inc.,https://revealize.com/,$100-$149/hr,Newport Beach California ,https://99firms.com/web-design-companies/,"Website Design & Development,Digital Marketing"
51. Arete Software Inc.,https://www.aretesoftware.ca/,<$25/hr,Brampton Ontario ,https://99firms.com/web-design-companies/,"Website Design & Development,Ecommerce Development,WordPress Web Design,Digital Marketing,Mobile App Development,Web Maintenance Services"
52. V Network Solution,https://vnetworksolution.com/,,Siliguri West Bengal ,https://99firms.com/web-design-companies/,"Web Design & Development,Software Development,Mobile App Development,Digital Marketing,SEO,PPC"
