"Company Name","Domain","Hourly rate","Address","Main Url","Service Focus","Industry"
"26. Ernst Media","https://ernstmedia.co/","$50-$99/hr","Tacoma Washington ","https://99firms.com/ppc-agencies/","PPC Management,SEO,Social Media Marketing","ppc-agencies"
"1. Social Media 55","https://www.socialmedia55.com/","$25-$49/hr","Montréal Québec ","https://99firms.com/social-media-marketing-companies/","Social Media Marketing,Search Engine Optimization,Pay Per Click","social-media-marketing-companies"
"2. Adnorml","https://adnorml.com/","$100-$149/hr","Spring Texas ","https://99firms.com/social-media-marketing-companies/",,"social-media-marketing-companies"
"3. LYFE Marketing","https://www.lyfemarketing.com/","$50-$99/hr","Atlanta Georgia ","https://99firms.com/social-media-marketing-companies/","Social Media Advertising,Search Engine Optimization,PPC Management","social-media-marketing-companies"
"4. Social Hire","https://www.social-hire.com/","$25-$49/hr","Denmead England ","https://99firms.com/social-media-marketing-companies/","Social Media Management,Social Media Marketing,Social Media Lead Generation","social-media-marketing-companies"
"5. Acquilead","https://acquilead.com/","$150-$199/hr","Montréal Québec ","https://99firms.com/social-media-marketing-companies/","Facebook Ads,Instagram Ads,CRO,Email Marketing","social-media-marketing-companies"
"6. SociallyIn","https://www.sociallyin.com/","$100-$149/hr","Birmingham Alabama ","https://99firms.com/social-media-marketing-companies/","Social Media Marketing,Creative & Production,Community Management","social-media-marketing-companies"
"7. Convertiv","https://www.convertiv.com/","$100-$149/hr","Boston Massachusetts ","https://99firms.com/social-media-marketing-companies/","Digital Strategy,Social Media Marketing,Search Engine Optimization","social-media-marketing-companies"
"8. Firebelly Marketing","https://www.firebellymarketing.com/","$100-$149/hr","Indianapolis Indiana ","https://99firms.com/social-media-marketing-companies/","Social Media Management,Social Ad Management,Social Media Channel Audit","social-media-marketing-companies"
"9. Organik SEO","https://organikseo.com/","$100-$149/hr","Carlsbad California ","https://99firms.com/social-media-marketing-companies/","Social Media Marketing,Search Engine Optimization,Pay Per Click","social-media-marketing-companies"
"10. Fuel Online","https://fuelonline.com/","$150-$199/hr",,"https://99firms.com/social-media-marketing-companies/","Social Media Marketing,Search Engine Optimization,Pay Per Click","social-media-marketing-companies"
"11. Bad Rhino Inc.","https://badrhinoinc.com/","$100-$149/hr","West Chester Pennsylvania ","https://99firms.com/social-media-marketing-companies/","Social Media Marketing,Advertising,Branding","social-media-marketing-companies"
"12. Social Vantage","https://www.socialvantage.com/","$50-$99/hr","Newtown Pennsylvania ","https://99firms.com/social-media-marketing-companies/","Social Media Marketing,Social Media Management,Pay Per Click","social-media-marketing-companies"
"13. The Influencer Marketing Factory","https://theinfluencermarketingfactory.com/","$150-$199/hr","Miami Florida ","https://99firms.com/social-media-marketing-companies/","Influencer Marketing","social-media-marketing-companies"
"14. Social Fulcrum","https://socialfulcrum.com/","$100-$149/hr","Boston Massachusetts ","https://99firms.com/social-media-marketing-companies/","Social Media Marketing,Instagram Advertising,Facebook Advertising","social-media-marketing-companies"
"15. Your Marketing Lady","http://yourmarketinglady.com/","$100-$149/hr","Marietta Georgia ","https://99firms.com/social-media-marketing-companies/","Social Media Marketing,Web Design,Digital Strategy","social-media-marketing-companies"
"16. Sculpt","https://wearesculpt.com/","$100-$149/hr","Iowa City Iowa ","https://99firms.com/social-media-marketing-companies/","Social Media,Digital Marketing,Creative Production","social-media-marketing-companies"
"17. WebiMax","https://www.webimax.com/","$100-$149/hr",,"https://99firms.com/social-media-marketing-companies/","Search Engine Optimization,Web Design,Public Relations","social-media-marketing-companies"
"18. Pace Social Media","https://www.pacemediasolutions.com/","$50-$99/hr","Los Angeles California ","https://99firms.com/social-media-marketing-companies/","Social Media Marketing,Social Media Management,Branding,Website Development","social-media-marketing-companies"
"19. News and Experts","https://newsandexperts.com/","$100-$149/hr","Zephyrhills Florida ","https://99firms.com/social-media-marketing-companies/","Social Media Marketing,Public Relations,National Print Coverage","social-media-marketing-companies"
"20. Bruce Clay","https://www.bruceclay.com/","$50-$99/hr","Simi Valley California ","https://99firms.com/social-media-marketing-companies/","Search Engine Optimization,Social Media Marketing,Pay Per Click","social-media-marketing-companies"
"21. QNY Creative","https://qnycreative.com/","$150-$199/hr",,"https://99firms.com/social-media-marketing-companies/",,"social-media-marketing-companies"
"22. Inbound Hype","https://inboundhype.com","$50-$99/hr","Moratuwa Western Province ","https://99firms.com/social-media-marketing-companies/","Social Media Marketing,Search Engine Marketing,Search Engine Optimization,Content Marketing","social-media-marketing-companies"
"23. Huntington Pacific Media","https://huntingtonpacificmedia.com/","$150-$199/hr","Irvine California ","https://99firms.com/social-media-marketing-companies/","Social Media Management,Social Media Advertising,Photo and Video Content Production,PPC,Digital Marketing","social-media-marketing-companies"
"24. SH1FT","https://sh1ftdigital.com/","$100-$149/hr","Montréal Québec ","https://99firms.com/social-media-marketing-companies/","Social Media Marketing,Community Management,Facebook & Instagram Ads,SEO,Web & Mobile App Development","social-media-marketing-companies"
"25. Social Horizon Marketing","https://www.shm.com.pl/","$25-$49/hr","Kraków małopolskie ","https://99firms.com/social-media-marketing-companies/","Social Media Marketing,Website Development,Graphic Design,Professional Photography","social-media-marketing-companies"
"26. Direct Allied Agency","https://www.directallied.com/los-angeles","$25-$49/hr","Tulsa Oklahoma ","https://99firms.com/social-media-marketing-companies/","Web Design,Search Engine Optimization,Digital Marketing","social-media-marketing-companies"
"27. ISL","https://isl.co/","$150-$199/hr","Washington District of Columbia ","https://99firms.com/social-media-marketing-companies/","Website & App Design,Web & App Development,Brand Activation,Video Production,Campaign Development","social-media-marketing-companies"
"28. Clavis Social","https://www.clavis.ca/","$50-$99/hr","Toronto Ontario ","https://99firms.com/social-media-marketing-companies/","Social Media Marketing,Social Media Strategy,Digital Marketing,Influencer Marketing","social-media-marketing-companies"
"1. Victorious","http://victoriousseo.com/","$150–$199/hr","San Francisco California ","https://99firms.com/seo-agencies/","Search Engine Optimization,Keyword Research,SEO Audit","seo-agencies"
"2. SEO Brand","https://www.seobrand.com/","$100–$149/hr","Boca Raton Florida ","https://99firms.com/seo-agencies/","Search Engine Optimization,Pay Per Click,Other Digital Marketing","seo-agencies"
"3. Big Leap","https://www.bigleap.com/","$100–$149/hr","Lehi Utah ","https://99firms.com/seo-agencies/","Search Engine Optimization,Reputation Management,Marketing Automation","seo-agencies"
"4. Social SEO","https://www.socialseo.com/","$150–$199/hr","Englewood Colorado ","https://99firms.com/seo-agencies/","Search Engine Optimization,Digital Strategy,Video Production","seo-agencies"
"5. Directive Consulting","https://directiveconsulting.com/","$150–$199/hr","Irvine California ","https://99firms.com/seo-agencies/","SEO,PPC,Conversion Optimization","seo-agencies"
"6. Searchbloom","https://www.searchbloom.com/","$150–$199/hr","Draper Utah ","https://99firms.com/seo-agencies/","Search Engine Optimization,Pay Per Click,E-Commerce SEO","seo-agencies"
"7. Ignite Visibility","https://ignitevisibility.com/","$100-$149/hr","San Diego California ","https://99firms.com/seo-agencies/","SEO,PPC,CRO","seo-agencies"
"8. Boostability","https://www.boostability.com/","$25–$49/hr","Lehi Utah ","https://99firms.com/seo-agencies/","Search Engine Optimization,Mobile Web Design,Local Search Marketing","seo-agencies"
"9. Higher Visibility","https://www.highervisibility.com/","$100-$149/hr","Memphis Tennessee ","https://99firms.com/seo-agencies/","Search Engine Optimization,Social Media Marketing,Conversion Optimization","seo-agencies"
"10. Thrive Internet Marketing Agency","https://thriveagency.com/","$100-$149/hr","Arlington Texas ","https://99firms.com/seo-agencies/","SEO,Social Media,PPC","seo-agencies"
"11. LSEO","https://lseo.com/","$100–$149/hr","Wilkes-Barre Pennsylvania ","https://99firms.com/seo-agencies/","Search Engine Optimization,Social Media Marketing,Pay Per Click","seo-agencies"
"12. Northcutt","https://northcutt.com/","$100–$149/hr","Chicago Illinois ","https://99firms.com/seo-agencies/","Search Engine Optimization,Digital Marketing,International SEO","seo-agencies"
"13. Tech Magnate","https://www.techmagnate.com/","$25-$49/hr","New Delhi Delhi ","https://99firms.com/seo-agencies/","Mobile & App Marketing,SEO,Digital Marketing","seo-agencies"
"14. PBJ","https://pbjmarketing.com/seo/","$100–$149/hr","Washington District of Columbia ","https://99firms.com/seo-agencies/","Search Engine Optimization,Pay Per Click,Social Media Advertising","seo-agencies"
"15. AlchemyLeads","https://alchemyleads.com/","$150-$199/hr","Calabasas California ","https://99firms.com/seo-agencies/","SEO,Local SEO,Content Development,PPC Management","seo-agencies"
"16. Noble Studios","https://noblestudios.com/","$150-$199/hr","Reno Nevada ","https://99firms.com/seo-agencies/","Pay Per Click,Search Engine Optimization,Web Development","seo-agencies"
"17. Digital Third Coast","https://www.digitalthirdcoast.com/","$150–$199/hr","Chicago Illinois ","https://99firms.com/seo-agencies/",,"seo-agencies"
"18. 1 Source Media Group","https://www.1smg.com/","$100–$149/hr","Henderson Nevada ","https://99firms.com/seo-agencies/","Search Engine Optimization,Pay Per Click,Web Design","seo-agencies"
"19. OTT","https://www.overthetopseo.com/","$100–$149/hr","Seattle Washington ","https://99firms.com/seo-agencies/","Search Engine Optimization,Digital Strategy,Content Marketing","seo-agencies"
"20. eComp Marketing LLC®","https://www.ecompmarketing.com/","$100-$149/hr","Hancock Michigan ","https://99firms.com/seo-agencies/","SEO,SEM,Social Media Marketing,Web Development","seo-agencies"
"21. Sure Oak","https://www.sureoak.com/","$150-$199/hr","New York New York ","https://99firms.com/seo-agencies/","Content Optimization,Link Building,SEO Audits,Competitor Analysis","seo-agencies"
"22. Blue Shift Web Services","https://blueshiftwebservices.com","$50-$99/hr","Melbourne Florida ","https://99firms.com/seo-agencies/","Web Design,E-commerce,SEO,PPC","seo-agencies"
"23. Siva Solutions Inc.","https://www.sivasolutions.com/","$25-$49/hr","Cathedral City California ","https://99firms.com/seo-agencies/","SEO,Social Media Marketing,PPC","seo-agencies"
"24. Visual Realm","https://www.thevisualrealm.com/","$25-$49/hr","Palm Harbor Florida ","https://99firms.com/seo-agencies/","SEO,Web Design,PPC,Social Media,Logo Design & Graphic Design,Video","seo-agencies"
"25. Gamit SEO","https://www.link-building-strategies.com/","$100-$149/hr"," England ","https://99firms.com/seo-agencies/","SEO,Content Marketing,PPC,Social Media Advertising","seo-agencies"
"26. ENDURANCE","https://thinkendurance.com/","$100-$149/hr","Chandler Arizona ","https://99firms.com/seo-agencies/","SEO,Social Media Management,Paid Social,Email Marketing,Web Design & Development","seo-agencies"
"27. Brick Marketing","https://www.brickmarketing.com/","$100-$149/hr","Boston Massachusetts ","https://99firms.com/seo-agencies/","SEO,Social Media Management,Content Marketing,Website Development","seo-agencies"
"28. SEOValley Solutions Private Limited","https://seovalley.com/","<$25/hr","Bhopal Madhya Pradesh ","https://99firms.com/seo-agencies/","SEO,Local SEO,Paid Marketing,Social Media Marketing,Email Marketing,Website Design","seo-agencies"
"29. js-interactive","https://js-interactive.com/","$150-$199/hr","Austin Texas ","https://99firms.com/seo-agencies/","Web Design & Development,SEO,SEM/PPC,Digital Marketing","seo-agencies"
"30. Avidon Marketing Group","https://avidonmarketinggroup.com/","$100-$149/hr","West Hollywood California ","https://99firms.com/seo-agencies/","SEO,Paid Search Management,Content Marketing,Digital PR,Ecommerce SEO","seo-agencies"
